"no_secteur","nom_secteur","telephone","cd_site","nom_site","descr_type_site","no_civique","nom_rue","code_postal","no_plateau","nom_plateau","capacite","descr_type_plateau","ind_sans_reserv"
"6","Secteur 6","450 662-4906","HORJ","PARC HORIZON-JEUNESSE","Parc","155","BOULEVARD SAINTE-ROSE EST","H7H1P2","6121","TERRAIN MICRO 11","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","HORJ","PARC HORIZON-JEUNESSE","Parc","155","BOULEVARD SAINTE-ROSE EST","H7H1P2","6122","TERRAIN MICRO 12","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","HORJ","PARC HORIZON-JEUNESSE","Parc","155","BOULEVARD SAINTE-ROSE EST","H7H1P2","6123","TERRAIN MICRO 13","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","LAC","C.C. DES LACASSE","Centre communautaire","905","AVENUE DES LACASSE","H7K3W3","684","LOCAL 001","20","Local polyvalent","N"
"6","Secteur 6","450 662-4906","LAC","C.C. DES LACASSE","Centre communautaire","905","AVENUE DES LACASSE","H7K3W3","685","LOCAL 002","20","Local polyvalent","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","666","TERRAIN DE BASEBALL","","Terrain de baseball","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","667","TERRAIN DE SOCCER-FOOTBALL","","Soccer / Football","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","668","TERRAIN DE MINI SOCCER 2","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","669","TERRAIN DE MINI SOCCER 3","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6002","TERRAIN DE BOCCE","","Terrain de bocce","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6028","PARC À CHIEN","","Parc","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6044","SKATE PARK","","Skate park","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6085","PATINOIRE HOCKEY PETITE","","Patinoire extérieure - hockey","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6101","BUTTE DE GLISSE","","Butte de glisse","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6103","PATINOIRE MINI BANDE","","Patinoire extérieure - libre","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6106","PATINOIRE HOCKEY GRANDE","","Patinoire extérieure - hockey","O"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6114","MICRO 5 X 5","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6133","VESTIAIRE SPORTIF 1","","Autre","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6134","VESTIAIRE SPORTIF 2","","Autre","N"
"6","Secteur 6","450 662-4906","LAUS","PARC LAUSANNE","Parc","425","Rue de Lausanne","H7M5Z3","6135","CANTINE","","Autre","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6124","114 - CASSE-CROUTE","","Autre","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6125","113 - VESTIAIRE SPORTIF","","Autre","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6126","112 - VESTIAIRE SPORTIF","","Autre","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6127","117 - SALLE COMMUNAUTAIRE","25","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6128","101 - SALLE RÉUNION","14","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6129","104 - SALLE RÉUNION","8","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6130","103 - CUISINE COMMUNAUTAIRE","","Autre","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6131","102 - GRANDE SALLE","140","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6132","106 - LOCAL POLYVALENT","180","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","LAUSCC","C.C. LAUSANNE","Centre communautaire","455","RUE DE LAUSANNE","","6140","0 - ESPACE EXTÉRIEUR BÉTON","","Autre","N"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","611","TENNIS - LOUIS-DUROCHER","","Terrain de tennis","O"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","619","DECK HOCKEY","","Terrain de hockey extérieur (cosom)","N"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","663","TERRAIN DE MINI SOCCER 1","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","665","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","6006","TERRAIN DE BASKETBALL","","Terrain de basketball","O"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","6007","TERRAIN DE BOCCE","","Terrain de bocce","N"
"6","Secteur 6","450 662-4906","LD","PARC LOUIS-DUROCHER","Parc","1700","RUE THOMAS-D'ORSONNENS","H7M4X7","6107","TERRAIN SOCCER 5 X 5","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","ODJ","PARC ODYSSÉE-DES-JEUNES","Parc","4600","Rue Cyrille-Delage","H7K2S4","6013","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"6","Secteur 6","450 662-4906","ODJ","PARC ODYSSÉE-DES-JEUNES","Parc","4600","Rue Cyrille-Delage","H7K2S4","6029","TERRAIN DE VOLLEYBALL","","Terrain de volleyball","N"
"6","Secteur 6","450 662-4906","ODJ","PARC ODYSSÉE-DES-JEUNES","Parc","4600","Rue Cyrille-Delage","H7K2S4","6067","BASKETBALL","","Terrain de basketball","O"
"6","Secteur 6","450 662-4906","ODJ","PARC ODYSSÉE-DES-JEUNES","Parc","4600","Rue Cyrille-Delage","H7K2S4","6139","STADE D'ATHLÉTISME","","Autre","N"
"6","Secteur 6","450 662-4906","PAR","PISCINE PARADIS","Piscine","2220","Rue Marc","H7K1N8","609","PISC. EXT. - PARADIS","","Piscine extérieure","N"
"6","Secteur 6","450 662-4906","PAR","PISCINE PARADIS","Piscine","2220","Rue Marc","H7K1N8","6062","PATAU. EXT. - PARADIS","","Pataugeoire","N"
"6","Secteur 6","450 662-4906","PAR","PISCINE PARADIS","Piscine","2220","Rue Marc","H7K1N8","6075","JEUX D'EAU","","Jeu d'eau","N"
"6","Secteur 6","450 662-4906","PDSA","PISCINE DES SAULES","Piscine","100","RUE SAINT-SAËNS OUEST","H7H1J1","6096","PATAUGEOIRES","","Pataugeoire","N"
"6","Secteur 6","450 662-4906","PDSA","PISCINE DES SAULES","Piscine","100","RUE SAINT-SAËNS OUEST","H7H1J1","6097","PISCINE","","Piscine extérieure","N"
"6","Secteur 6","450 662-4906","PDSA","PISCINE DES SAULES","Piscine","100","RUE SAINT-SAËNS OUEST","H7H1J1","6104","CORRIDORS DE NAGE","","Autre","N"
"6","Secteur 6","450 662-4906","PDSA","PISCINE DES SAULES","Piscine","100","RUE SAINT-SAËNS OUEST","H7H1J1","6111","JEUX D'EAU","","Jeu d'eau","N"
"6","Secteur 6","450 662-4906","PERA","PARC DES ÉRABLES","Parc","","","","6081","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - libre","N"
"6","Secteur 6","450 662-4906","PPR","PISCINE PRÉVOST","Piscine","110","RUE DE TOULOUSE","H7M4L2","6027","PISC. EXT. - PRÉVOST","","Piscine extérieure","N"
"6","Secteur 6","450 662-4906","PPR","PISCINE PRÉVOST","Piscine","110","RUE DE TOULOUSE","H7M4L2","6058","PATAU. EXT. - PRÉVOST","","Pataugeoire","N"
"6","Secteur 6","450 662-4906","PPR","PISCINE PRÉVOST","Piscine","110","RUE DE TOULOUSE","H7M4L2","6082","CHALET","","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","600","TENNIS - PRÉVOST","","Terrain de tennis","O"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","602","PISC. EXT. - PRÉVOST","","Piscine extérieure","N"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","658","TERRAIN DE BASEBALL 1","","Terrain de baseball","N"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","659","TERRAIN DE BASEBALL 2","","Terrain de baseball","N"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","6071","PÉTANQUE","","Terrain de pétanque","O"
"6","Secteur 6","450 662-4906","PRE","PARC PRÉVOST","Parc","110","Rue de Toulouse","H7M4L2","6137","PRATIQUE LIBRE COFFRE À JEUX","","Autre","N"
"6","Secteur 6","450 662-4906","PRR","PARC PRINCE RUPERT","Parc","6245","Rue de Prince-Rupert","H7H1C5","653","TERRAIN DE BASEBALL","","Terrain de baseball","N"
"6","Secteur 6","450 662-4906","PRR","PARC PRINCE RUPERT","Parc","6245","Rue de Prince-Rupert","H7H1C5","654","TERRAIN DE SOCCER REG","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","PRR","PARC PRINCE RUPERT","Parc","6245","Rue de Prince-Rupert","H7H1C5","6065","PATINOIRE LIBRE","","Patinoire extérieure - libre","N"
"6","Secteur 6","450 662-4906","PRR","PARC PRINCE RUPERT","Parc","6245","Rue de Prince-Rupert","H7H1C5","6102","PATINOIRE HOCKEY","","Patinoire extérieure - hockey","N"
"6","Secteur 6","450 662-4906","PV","PARC PÈRE-VIMONT","Parc","2280","Rue Marc","H7K1P1","655","TERRAIN DE BASEBALL 1","","Terrain de baseball","N"
"6","Secteur 6","450 662-4906","PV","PARC PÈRE-VIMONT","Parc","2280","Rue Marc","H7K1P1","657","TERRAIN DE SOCCER","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","PV","PARC PÈRE-VIMONT","Parc","2280","Rue Marc","H7K1P1","6009","PATINOIRE HOCKEY","","Patinoire extérieure - hockey","N"
"6","Secteur 6","450 662-4906","PV","PARC PÈRE-VIMONT","Parc","2280","Rue Marc","H7K1P1","6017","PATINOIRE LIBRE","","Patinoire extérieure - libre","N"
"6","Secteur 6","450 662-4906","SMA","PARC SAINTE-MARIE","Parc","50","","H7J1C6","6056","SOCCER MINI","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","606","TENNIS 1 - STE-BÉATRICE","","Terrain de tennis","N"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","651","TERRAIN DE SOCCER REG","","Terrain de soccer","N"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","6014","TERRAIN DE FER","","Autre","O"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","6015","TERRAIN DE PÉTANQUE","","Terrain de pétanque","O"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","6016","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"6","Secteur 6","450 662-4906","STB","PARC SAINTE-BÉATRICE","Parc","5409","RUE PRINCE-RUPERT","H7K2L7","6110","TENNIS 2 -  STE-BÉATRICE","","Terrain de tennis","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","603","CJ - VIMONT","75","Camp de jour","O"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","613","SALLE  AB","300","Salle polyvalente","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","615","LOCAL 05-05A","90","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","616","LOCAL 03","20","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","617","LOCAL 7-8-9-10","100","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","688","LOCAL 101","15","Local permanent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6000","LOCAL 105","15","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6001","PÉTANQUE","","Terrain de pétanque","O"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6089","LOCAL 102","15","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6095","LOCAL 02","20","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6098","LOCAL 05A-05B","90","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6099","LOCAL 7A-7B-7C","100","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6105","LOCAL 02","20","Local polyvalent","N"
"6","Secteur 6","450 662-4906","VIM","C.C.  VIMONT","Centre communautaire","1900","Rue Bédard","H7M2M7","6109","LOCAL 104","25","Local polyvalent","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","702","3-JARDIN","60","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","703","2-FOYER","120","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","704","1-MUSES","335","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","705","7-RÉCHAUFFEMENT","94","Salle de danse","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","706","8-LES P'TITES MUSES","94","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","707","4-ATELIER D'ALFRED","60","Salle polyvalente","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","708","6-STUDIO","180","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","709","5-SALLE ALFRED-PELLAN","274","Autre","N"
"7","Régional","450 662-4440","MDA","MAISON DES ARTS","Salle de spectacle","1395","BOULEVARD DE LA CONCORDE OUEST","H7N5W1","731","9- AUTRES","","Autre","N"
"10","Centre de la nature","450 978-6888","CHAL","CHALET DE SERVICE","Autre","901","AVENUE DU PARC","H7E2T7","1001","CHALET DU LAC","80","Salle polyvalente","N"
"10","Centre de la nature","450 978-6888","CHAL","CHALET DE SERVICE","Autre","901","AVENUE DU PARC","H7E2T7","1002","CHALET DU NORD","50","Salle polyvalente","N"
"10","Centre de la nature","450 978-6888","CHAL","CHALET DE SERVICE","Autre","901","AVENUE DU PARC","H7E2T7","1003","ANCIEN CASSE-CROUTE","","Autre","N"
"10","Centre de la nature","450 978-6888","FERME","FERME","Autre","901","AVENUE DU PARC","H7E2T7","1023","FERME","","Autre","N"
"10","Centre de la nature","450 978-6888","FERME","FERME","Autre","901","AVENUE DU PARC","H7E2T7","1025","PATURAGE","","Autre","N"
"10","Centre de la nature","450 978-6888","FOIRE","PLACE DES FOIRES","Autre","901","AVENUE DU PARC","H7E2T7","1039","PLACE DES FOIRES","","Autre","N"
"10","Centre de la nature","450 978-6888","LACA","LAC","Autre","901","AVENUE DU PARC","H7E2T7","1019","ACTIVITÉS AQUATIQUES","","Autre","N"
"10","Centre de la nature","450 978-6888","LACA","LAC","Autre","901","AVENUE DU PARC","H7E2T7","1020","PATINOIRE DU LAC","","Patinoire extérieure - libre","N"
"10","Centre de la nature","450 978-6888","OBSERV","OBSERVATOIRE","Autre","901","AVENUE DU PARC","H7E2T7","1024","OBSERVATOIRE","","Autre","N"
"10","Centre de la nature","450 978-6888","PALET","PALET AMÉRICAIN","Autre","901","AVENUE DU PARC","H7E2T7","1031","PALET AMÉRICAIN 1","","Terrain de galet","N"
"10","Centre de la nature","450 978-6888","PALET","PALET AMÉRICAIN","Autre","901","AVENUE DU PARC","H7E2T7","1032","PALET AMÉRICAIN 2","","Terrain de galet","N"
"10","Centre de la nature","450 978-6888","PERGO","SCENE PERGOLA","Autre","901","AVENUE DU PARC","H7E2T7","1033","SCENE-PERGOLA","100","Autre","N"
"10","Centre de la nature","450 978-6888","PETAN","PÉTANQUE","Autre","901","AVENUE DU PARC","H7E2T7","1034","TERRAIN DE PÉTANQUE","","Terrain de pétanque","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1011","AIRE DE LA DÉTENTE","50","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1012","AIRE DU P4-A","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1013","AIRE DU P4-B","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1014","AIRE DU P4-C","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1015","AIRE DU P4-D","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1016","AIRE DU P4-E","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1017","AIRE DU P4-F","25","Autre","N"
"10","Centre de la nature","450 978-6888","PICNIC","AIRE DE PIQUE-NIQUE","Autre","901","AVENUE DU PARC","H7E2T7","1018","AIRE DU CHALET NORD","300","Autre","N"
"10","Centre de la nature","450 978-6888","PLAINE","PLAINES DE JEUX","Autre","901","AVENUE DU PARC","H7E2T7","1029","PLAINES DE JEUX","","Autre","N"
"10","Centre de la nature","450 978-6888","PLAINE","PLAINES DE JEUX","Autre","901","AVENUE DU PARC","H7E2T7","1030","PATINOIRE DE LA PLAINE","","Patinoire extérieure - libre","N"
"10","Centre de la nature","450 978-6888","SERRE","SERRE","Autre","901","AVENUE DU PARC","H7E2T7","1026","SERRE TROPICALE","","Autre","N"
"10","Centre de la nature","450 978-6888","SERRE","SERRE","Autre","901","AVENUE DU PARC","H7E2T7","1027","SERRE ACTIVITÉS","","Autre","N"
"10","Centre de la nature","450 978-6888","SERRE","SERRE","Autre","901","AVENUE DU PARC","H7E2T7","1028","VISITE DE JARDINS","","Autre","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1004","STATIONNEMENT P1","80","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1005","STATIONNEMENT P2","66","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1006","STATIONNEMENT P2A OBSERVATOIRE","200","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1007","STATIONNEMENT P3","59","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1008","STATIONNEMENT P4","123","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1009","STATIONNEMENT P5","92","Stationnement","N"
"10","Centre de la nature","450 978-6888","STATIO","STATIONNEMENT","Autre","901","AVENUE DU PARC","H7E2T7","1010","STATIONNEMENT P6","85","Stationnement","N"
"10","Centre de la nature","450 978-6888","VILL","VILLAGE DES ARTS","Autre","901","AVENUE DU PARC","H7E2T7","1021","SCENE","400","Autre","N"
"10","Centre de la nature","450 978-6888","VILL","VILLAGE DES ARTS","Autre","901","AVENUE DU PARC","H7E2T7","1022","MAISONNETTES","","Autre","N"
"10","Centre de la nature","450 978-6888","ZNORD","ZONE NORD","Autre","901","AVENUE DU PARC","H7E2T7","1035","ESCALADE","","Autre","N"
"10","Centre de la nature","450 978-6888","ZNORD","ZONE NORD","Autre","901","AVENUE DU PARC","H7E2T7","1036","GLISSADES","","Autre","N"
"10","Centre de la nature","450 978-6888","ZNORD","ZONE NORD","Autre","901","AVENUE DU PARC","H7E2T7","1037","PLANCHEDROME - SKATEPARK","","Autre","N"
"10","Centre de la nature","450 978-6888","ZNORD","ZONE NORD","Autre","901","AVENUE DU PARC","H7E2T7","1038","ZONE NORD","","Autre","N"
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
